,county_comm,congress_dist,county,municipality,state_rep,state_sen,ward_precinct,year,party,voters
10064,1.0,1,KEN,WINDSOR,80,13,1-1,2018,green,109
10065,3.0,1,KEN,WINSLOW,78,16,1-1,2018,green,41
10066,3.0,1,KEN,WINSLOW,78,16,2-1,2018,green,41
10067,3.0,1,KEN,WINSLOW,78,16,3-1,2018,green,55
10068,3.0,1,KEN,WINSLOW,78,16,4-1,2018,green,52
10069,3.0,1,KEN,WINSLOW,78,16,5-1,2018,green,33
10070,2.0,1,KEN,WINTHROP,81,14,1-1,2018,green,235
10071,3.0,1,KNO,APPLETON,95,12,1-1,2018,green,44
10072,3.0,1,KNO,CAMDEN,94,12,1-1,2018,green,143
10073,2.0,1,KNO,CUSHING,92,12,1-1,2018,green,60
10074,2.0,1,KNO,FRIENDSHIP,91,12,1-1,2018,green,55
10075,3.0,1,KNO,HOPE,95,12,1-1,2018,green,48
10076,3.0,1,KNO,ISLE AU HAUT,134,12,1-1,2018,green,2
10077,3.0,1,KNO,MATINICUS ISLE PLT,92,12,1-1,2018,green,3
10078,3.0,1,KNO,NORTH HAVEN,134,12,1-1,2018,green,7
10079,1.0,1,KNO,OWLS HEAD,93,12,1-1,2018,green,35
10080,1.0,1,KNO,ROCKLAND,93,12,1-1,2018,green,203
10081,3.0,1,KNO,ROCKPORT,94,12,1-1,2018,green,82
10082,2.0,1,KNO,SAINT GEORGE,92,12,1-1,2018,green,77
10083,1.0,1,KNO,SOUTH THOMASTON,92,12,1-1,2018,green,59
10084,1.0,1,KNO,THOMASTON,92,12,1-1,2018,green,127
10085,2.0,1,KNO,UNION,91,12,1-1,2018,green,35
10086,2.0,1,KNO,UNION,95,12,1-1,2018,green,56
10087,3.0,1,KNO,VINALHAVEN,134,12,1-1,2018,green,45
10088,2.0,1,KNO,WARREN,95,12,1-1,2018,green,128
10089,2.0,1,KNO,WASHINGTON,91,13,1-1,2018,green,64
10090,3.0,1,LIN,ALNA,87,13,1-1,2018,green,39
10091,1.0,1,LIN,BOOTHBAY,89,13,1-1,2018,green,119
10092,1.0,1,LIN,BOOTHBAY HARBOR,89,13,1-1,2018,green,34
10093,2.0,1,LIN,BREMEN,90,13,1-1,2018,green,20
10094,2.0,1,LIN,BRISTOL,90,13,1-1,2018,green,55
10095,3.0,1,LIN,DAMARISCOTTA,90,13,1-1,2018,green,84
10096,3.0,1,LIN,DRESDEN,53,23,1-1,2018,green,78
10097,1.0,1,LIN,EDGECOMB,89,13,1-1,2018,green,51
10098,3.0,1,LIN,JEFFERSON,88,13,1-1,2018,green,96
10099,2.0,1,LIN,MONHEGAN ISLAND PLT,90,13,1-1,2018,green,4
10100,3.0,1,LIN,NEWCASTLE,90,13,1-1,2018,green,84
10101,2.0,1,LIN,NOBLEBORO,88,13,1-1,2018,green,41
10102,2.0,1,LIN,NOBLEBORO,90,13,1-1,2018,green,34
10103,3.0,1,LIN,SOMERVILLE,80,13,1-1,2018,green,36
10104,2.0,1,LIN,SOUTH BRISTOL,89,13,1-1,2018,green,16
10105,2.0,1,LIN,SOUTH BRISTOL,90,13,1-1,2018,green,14
10106,1.0,1,LIN,SOUTHPORT,89,13,1-1,2018,green,12
10107,2.0,1,LIN,WALDOBORO,91,13,1-1,2018,green,154
10108,1.0,1,LIN,WESTPORT ISLAND,89,13,1-1,2018,green,31
10109,3.0,1,LIN,WHITEFIELD,88,13,1-1,2018,green,85
10110,1.0,1,LIN,WISCASSET,87,13,1-1,2018,green,107
10111,1.0,2,OXF,ALBANY TWP,117,18,1-1,2018,green,19
10112,2.0,2,OXF,ANDOVER,117,18,1-1,2018,green,34
10113,2.0,2,OXF,BETHEL,117,18,1-1,2018,green,44
10114,1.0,2,OXF,BROWNFIELD,70,19,1-1,2018,green,75
10115,3.0,2,OXF,BUCKFIELD,73,18,1-1,2018,green,10
10116,2.0,2,OXF,BYRON,117,18,1-1,2018,green,10
10117,2.0,2,OXF,CANTON,116,18,1-1,2018,green,48
10118,1.0,2,OXF,DENMARK,69,19,1-1,2018,green,26
10119,2.0,2,OXF,DIXFIELD,116,18,1-1,2018,green,152
10120,1.0,2,OXF,FRYEBURG,70,19,1-1,2018,green,163
10121,2.0,2,OXF,GILEAD,117,18,1-1,2018,green,3
10122,1.0,2,OXF,GREENWOOD,117,18,1-1,2018,green,39
10123,2.0,2,OXF,HANOVER,117,18,1-1,2018,green,5
10124,3.0,2,OXF,HARTFORD,116,18,1-1,2018,green,61
10125,3.0,2,OXF,HEBRON,73,18,1-1,2018,green,73
10126,1.0,2,OXF,HIRAM,70,19,1-1,2018,green,40
10127,2.0,2,OXF,LINCOLN PLT,117,18,1-1,2018,green,5
10128,1.0,2,OXF,LOVELL,117,18,1-1,2018,green,5
10129,1.0,2,OXF,LOVELL,70,18,1-1,2018,green,38
10130,2.0,2,OXF,MAGALLOWAY PLT,117,18,1-1,2018,green,0
10131,2.0,2,OXF,MEXICO,116,18,1-1,2018,green,73
10132,2.0,2,OXF,NEWRY,117,18,1-1,2018,green,12
10133,1.0,2,OXF,NORWAY,71,19,1-1,2018,green,198
10134,3.0,2,OXF,OTISFIELD,72,19,1-1,2018,green,89
10135,3.0,2,OXF,OXFORD,72,19,1-1,2018,green,162
10136,3.0,2,OXF,PARIS,73,19,1-1,2018,green,215
10137,2.0,2,OXF,PERU,116,18,1-1,2018,green,64
10138,1.0,2,OXF,PORTER,70,19,1-1,2018,green,47
10139,2.0,2,OXF,ROXBURY,115,18,1-1,2018,green,16
10140,2.0,2,OXF,RUMFORD,115,18,1-1,2018,green,185
10141,1.0,2,OXF,STONEHAM,117,18,1-1,2018,green,7
10142,1.0,2,OXF,STOW,117,18,1-1,2018,green,18
10143,3.0,2,OXF,SUMNER,115,18,1-1,2018,green,49
10144,1.0,2,OXF,SWEDEN,71,18,1-1,2018,green,21
10145,2.0,2,OXF,UPTON,117,18,1-1,2018,green,5
10146,1.0,2,OXF,WATERFORD,71,18,1-1,2018,green,47
10147,3.0,2,OXF,WEST PARIS,71,18,1-1,2018,green,32
10148,3.0,2,OXF,WOODSTOCK,115,18,1-1,2018,green,80
10149,3.0,2,PEN,ALTON,121,4,1-1,2018,green,31
10150,1.0,2,PEN,BANGOR,124,9,1-1,2018,green,182
10151,1.0,2,PEN,BANGOR,125,9,1-1,2018,green,222
10152,1.0,2,PEN,BANGOR,126,9,1-1,2018,green,177
10153,1.0,2,PEN,BANGOR,127,9,1-1,2018,green,206
10154,3.0,2,PEN,BRADFORD,137,4,1-1,2018,green,56
10155,3.0,2,PEN,BRADLEY,137,8,1-1,2018,green,73
10156,1.0,2,PEN,BREWER,128,8,1-1,2018,green,294
10157,1.0,2,PEN,BREWER,129,8,1-1,2018,green,20
10158,3.0,2,PEN,BURLINGTON,141,8,1-1,2018,green,9
10159,2.0,2,PEN,CARMEL,103,10,1-1,2018,green,86
10160,3.0,2,PEN,CARROLL PLT,141,2,1-1,2018,green,8
10161,2.0,2,PEN,CHARLESTON,104,4,1-1,2018,green,38
10162,3.0,2,PEN,CHESTER,141,5,1-1,2018,green,31
10163,1.0,2,PEN,CLIFTON,129,8,1-1,2018,green,31
10164,2.0,2,PEN,CORINNA,100,10,1-1,2018,green,83
10165,2.0,2,PEN,CORINTH,121,10,1-1,2018,green,63
10166,2.0,2,PEN,DEXTER,104,4,1-1,2018,green,179
10167,2.0,2,PEN,DIXMONT,100,10,1-1,2018,green,26
10168,3.0,2,PEN,DREW PLT,141,2,1-1,2018,green,5
10169,3.0,2,PEN,EAST MILLINOCKET,143,5,1-1,2018,green,51
10170,1.0,2,PEN,EDDINGTON,129,8,1-1,2018,green,92
10171,3.0,2,PEN,EDINBURG,137,5,1-1,2018,green,4
10172,3.0,2,PEN,ENFIELD,142,5,1-1,2018,green,34
10173,2.0,2,PEN,ETNA,100,10,1-1,2018,green,25
10174,2.0,2,PEN,ETNA,103,10,1-1,2018,green,10
10175,2.0,2,PEN,EXETER,104,10,1-1,2018,green,13
10176,2.0,2,PEN,GARLAND,104,4,1-1,2018,green,41
10177,2.0,2,PEN,GLENBURN,102,10,1-1,2018,green,120
10178,3.0,2,PEN,GREENBUSH,137,5,1-1,2018,green,57
10179,2.0,2,PEN,HAMPDEN,101,10,1-1,2018,green,46
10180,2.0,2,PEN,HAMPDEN,101,10,2-1,2018,green,57
10181,2.0,2,PEN,HAMPDEN,101,10,3-1,2018,green,47
10182,2.0,2,PEN,HAMPDEN,101,10,4-1,2018,green,45
10183,2.0,2,PEN,HERMON,103,9,1-1,2018,green,170
10184,1.0,2,PEN,HOLDEN,129,8,1-1,2018,green,138
10185,3.0,2,PEN,HOWLAND,142,5,1-1,2018,green,34
10186,2.0,2,PEN,HUDSON,121,10,1-1,2018,green,42
10187,2.0,2,PEN,KENDUSKEAG,102,10,1-1,2018,green,42
10188,3.0,2,PEN,KINGMAN TWP,141,2,1-1,2018,green,9
10189,3.0,2,PEN,LAGRANGE,137,4,1-1,2018,green,30
10190,3.0,2,PEN,LAKEVILLE,141,2,1-1,2018,green,6
10191,3.0,2,PEN,LEE,141,2,1-1,2018,green,25
10192,2.0,2,PEN,LEVANT,102,10,1-1,2018,green,81
10193,3.0,2,PEN,LINCOLN,142,8,1-1,2018,green,125
10194,3.0,2,PEN,LOWELL,141,8,1-1,2018,green,24
10195,3.0,2,PEN,MATTAWAMKEAG,141,5,1-1,2018,green,22
10196,3.0,2,PEN,MAXFIELD,142,5,1-1,2018,green,2
10197,3.0,2,PEN,MEDWAY,143,5,1-1,2018,green,34
10198,3.0,2,PEN,MILFORD,121,5,1-1,2018,green,129
10199,3.0,2,PEN,MILLINOCKET,143,5,1-1,2018,green,86
10200,3.0,2,PEN,MILLINOCKET,143,5,1-2,2018,green,4
10201,3.0,2,PEN,MOUNT CHASE,145,2,1-1,2018,green,2
10202,2.0,2,PEN,NEWBURGH,101,10,1-1,2018,green,60
10203,2.0,2,PEN,NEWPORT,100,10,1-1,2018,green,50
10204,3.0,2,PEN,OLD TOWN,122,5,1-1,2018,green,256
10205,3.0,2,PEN,OLD TOWN,122,5,5-1,2018,green,2
10206,3.0,2,PEN,ORONO,123,5,1-1,2018,green,228
10207,3.0,2,PEN,ORONO,123,5,1-2,2018,green,243
10208,3.0,2,PEN,ORONO,123,5,1-3,2018,green,64
10209,3.0,2,PEN,ORONO,124,5,1-3,2018,green,42
10210,2.0,2,PEN,ORRINGTON,130,8,1-1,2018,green,151
10211,3.0,2,PEN,PASSADUMKEAG,137,5,1-1,2018,green,13
10212,3.0,2,PEN,PATTEN,143,2,1-1,2018,green,35
10213,3.0,2,PEN,INDIAN ISLAND,122,5,1-1,2018,green,24
10214,2.0,2,PEN,PLYMOUTH,100,10,1-1,2018,green,27
10215,3.0,2,PEN,PRENTISS TWP T7 R3 NBPP,141,2,1-1,2018,green,12
10216,3.0,2,PEN,SEBOEIS PLT,142,5,1-1,2018,green,3
10217,3.0,2,PEN,SPRINGFIELD,141,2,1-1,2018,green,11
10218,3.0,2,PEN,STACYVILLE,145,2,1-1,2018,green,13
10219,2.0,2,PEN,STETSON,104,10,1-1,2018,green,53
10220,1.0,2,PEN,VEAZIE,129,5,1-1,2018,green,66
10221,3.0,2,PEN,WEBSTER PLT,141,2,1-1,2018,green,11
10222,3.0,2,PEN,WINN,141,2,1-1,2018,green,6
10223,3.0,2,PEN,WOODVILLE,142,5,1-1,2018,green,6
10224,1.0,2,PIS,ABBOT,119,4,1-1,2018,green,22
10225,2.0,2,PIS,ATKINSON,120,4,1-1,2018,green,15
10226,3.0,2,PIS,BEAVER COVE,119,4,1-1,2018,green,9
10227,2.0,2,PIS,BOWERBANK,119,4,1-1,2018,green,7
10228,3.0,2,PIS,BROWNVILLE,120,4,1-1,2018,green,28
10229,2.0,2,PIS,DOVER-FOXCROFT,120,4,1-1,2018,green,107
10230,3.0,2,PIS,GREENVILLE,119,4,1-1,2018,green,51
10231,1.0,2,PIS,GUILFORD,119,4,1-1,2018,green,27
10232,1.0,2,PIS,KINGSBURY PLT,118,4,1-1,2018,green,1
10233,3.0,2,PIS,LAKE VIEW PLT,120,4,1-1,2018,green,2
10234,2.0,2,PIS,MEDFORD,120,4,1-1,2018,green,10
10235,3.0,2,PIS,MILO,120,4,1-1,2018,green,107
10236,1.0,2,PIS,MONSON,119,4,1-1,2018,green,26
10237,1.0,2,PIS,PARKMAN,119,4,1-1,2018,green,23
10238,1.0,2,PIS,SANGERVILLE,119,4,1-1,2018,green,50
10239,2.0,2,PIS,SEBEC,119,4,1-1,2018,green,26
10240,1.0,2,PIS,SHIRLEY,119,4,1-1,2018,green,7
10241,1.0,2,PIS,WELLINGTON,118,4,1-1,2018,green,14
10242,1.0,2,PIS,WILLIMANTIC,119,4,1-1,2018,green,6
10243,3.0,1,SAG,ARROWSIC,53,23,1-1,2018,green,16
10244,2.0,1,SAG,BATH,52,23,1-1,2018,green,39
10245,2.0,1,SAG,BATH,52,23,2-1,2018,green,50
10246,2.0,1,SAG,BATH,52,23,3-1,2018,green,53
10247,2.0,1,SAG,BATH,52,23,4-1,2018,green,29
10248,2.0,1,SAG,BATH,52,23,5-1,2018,green,51
10249,2.0,1,SAG,BATH,52,23,6-1,2018,green,31
10250,2.0,1,SAG,BATH,52,23,7-1,2018,green,37
10251,1.0,1,SAG,BOWDOIN,55,23,1-1,2018,green,104
10252,2.0,1,SAG,BOWDOINHAM,55,23,1-1,2018,green,76
10253,3.0,1,SAG,GEORGETOWN,53,23,1-1,2018,green,26
10254,3.0,1,SAG,PHIPPSBURG,53,23,1-1,2018,green,68
10255,3.0,1,SAG,RICHMOND,53,23,1-1,2018,green,8
10256,3.0,1,SAG,RICHMOND,55,23,1-1,2018,green,170
10257,1.0,1,SAG,TOPSHAM,54,23,1-1,2018,green,237
10258,3.0,1,SAG,WEST BATH,51,23,1-1,2018,green,71
10259,3.0,1,SAG,WOOLWICH,53,23,1-1,2018,green,134
10260,2.0,2,SOM,ANSON,112,3,1-1,2018,green,81
10261,5.0,2,SOM,ATHENS,118,4,1-1,2018,green,25
10262,5.0,2,SOM,BINGHAM,118,3,1-1,2018,green,29
10263,5.0,2,SOM,BRIGHTON PLT,118,4,1-1,2018,green,4
10264,3.0,2,SOM,CAMBRIDGE,105,4,1-1,2018,green,11
10265,4.0,2,SOM,CANAAN,105,3,1-1,2018,green,76
10266,5.0,2,SOM,CARATUNK,118,3,1-1,2018,green,3
10267,5.0,2,SOM,CORNVILLE,118,3,1-1,2018,green,37
10268,5.0,2,SOM,DENNISTOWN PLT,118,3,1-1,2018,green,2
10269,3.0,2,SOM,DETROIT,106,4,1-1,2018,green,83
10270,5.0,2,SOM,EMBDEN,118,3,1-1,2018,green,38
10271,1.0,2,SOM,FAIRFIELD,108,16,1-1,2018,green,164
10272,5.0,2,SOM,HARMONY,118,4,1-1,2018,green,22
10273,5.0,2,SOM,HARTLAND,105,4,1-1,2018,green,58
10274,5.0,2,SOM,HIGHLAND PLT,118,3,1-1,2018,green,14
10275,5.0,2,SOM,JACKMAN,118,3,1-1,2018,green,5
10276,5.0,2,SOM,JACKMAN,118,3,1-2,2018,green,0
10277,2.0,2,SOM,MADISON,107,3,1-1,2018,green,5
10278,2.0,2,SOM,MADISON,111,3,1-1,2018,green,125
10279,2.0,2,SOM,MERCER,108,3,1-1,2018,green,25
10280,5.0,2,SOM,MOOSE RIVER,118,3,1-1,2018,green,4
10281,5.0,2,SOM,MOSCOW,118,3,1-1,2018,green,19
10282,2.0,2,SOM,NEW PORTLAND,112,3,1-1,2018,green,61
10283,1.0,2,SOM,NORRIDGEWOCK,111,3,1-1,2018,green,146
10284,3.0,2,SOM,PALMYRA,105,4,1-1,2018,green,58
10285,3.0,2,SOM,PITTSFIELD,106,3,1-1,2018,green,16
10286,3.0,2,SOM,PITTSFIELD,106,3,1-2,2018,green,25
10287,3.0,2,SOM,PITTSFIELD,106,3,1-3,2018,green,37
10288,3.0,2,SOM,PITTSFIELD,106,3,1-4,2018,green,35
10289,5.0,2,SOM,PLEASANT RIDGE PLT,118,3,1-1,2018,green,1
10290,3.0,2,SOM,RIPLEY,105,4,1-1,2018,green,17
10291,5.0,2,SOM,ROCKWOOD STRIP T1 R1 NBKP,118,3,1-1,2018,green,14
10292,3.0,2,SOM,SAINT ALBANS,105,4,1-1,2018,green,15
10293,4.0,2,SOM,SKOWHEGAN,107,3,1-1,2018,green,195
10294,2.0,2,SOM,SMITHFIELD,108,3,1-1,2018,green,28
10295,5.0,2,SOM,SOLON,111,3,1-1,2018,green,35
10296,2.0,2,SOM,STARKS,112,3,1-1,2018,green,22
10297,5.0,2,SOM,THE FORKS PLT,118,3,1-1,2018,green,7
10298,5.0,2,SOM,WEST FORKS PLT,118,3,1-1,2018,green,1
10299,1.0,2,WAL,BELFAST,97,11,1-1,2018,green,33
10300,1.0,2,WAL,BELFAST,97,11,2-1,2018,green,41
10301,1.0,2,WAL,BELFAST,97,11,3-1,2018,green,66
10302,1.0,2,WAL,BELFAST,97,11,4-1,2018,green,48
10303,1.0,2,WAL,BELFAST,97,11,5-1,2018,green,42
10304,1.0,2,WAL,BELMONT,96,11,1-1,2018,green,46
10305,3.0,2,WAL,BROOKS,99,11,1-1,2018,green,38
10306,3.0,2,WAL,BURNHAM,99,11,1-1,2018,green,41
10307,2.0,2,WAL,FRANKFORT,98,11,1-1,2018,green,47
10308,3.0,2,WAL,FREEDOM,99,11,1-1,2018,green,43
10309,1.0,2,WAL,ISLESBORO,94,11,1-1,2018,green,17
10310,2.0,2,WAL,JACKSON,99,11,1-1,2018,green,16
10311,3.0,2,WAL,KNOX,99,11,1-1,2018,green,29
10312,3.0,2,WAL,LIBERTY,96,11,1-1,2018,green,38
10313,1.0,2,WAL,LINCOLNVILLE,96,11,1-1,2018,green,118
10314,2.0,2,WAL,MONROE,99,11,1-1,2018,green,60
10315,3.0,2,WAL,MONTVILLE,96,11,1-1,2018,green,43
10316,1.0,2,WAL,MORRILL,96,11,1-1,2018,green,30
10317,1.0,2,WAL,NORTHPORT,97,11,1-1,2018,green,54
10318,3.0,2,WAL,PALERMO,96,11,1-1,2018,green,82
10319,2.0,2,WAL,PROSPECT,131,11,1-1,2018,green,26
10320,3.0,2,WAL,SEARSMONT,96,11,1-1,2018,green,50
10321,2.0,2,WAL,SEARSPORT,98,11,1-1,2018,green,109
10322,2.0,2,WAL,STOCKTON SPRINGS,131,11,1-1,2018,green,39
10323,2.0,2,WAL,SWANVILLE,98,11,1-1,2018,green,52
10324,3.0,2,WAL,THORNDIKE,99,11,1-1,2018,green,56
10325,3.0,2,WAL,TROY,99,11,1-1,2018,green,63
10326,3.0,2,WAL,UNITY,99,11,1-1,2018,green,151
10327,1.0,2,WAL,WALDO,97,11,1-1,2018,green,46
10328,2.0,2,WAL,WINTERPORT,98,11,1-1,2018,green,189
10329,3.0,2,WAS,ADDISON,138,6,1-1,2018,green,32
10330,1.0,2,WAS,ALEXANDER,141,6,1-1,2018,green,13
10331,1.0,2,WAS,BAILEYVILLE,140,6,1-1,2018,green,30
10332,1.0,2,WAS,BARING PLT,140,6,1-1,2018,green,8
10333,3.0,2,WAS,BEALS,138,6,1-1,2018,green,13
10334,1.0,2,WAS,BEDDINGTON,137,6,1-1,2018,green,3
10335,1.0,2,WAS,BIG LAKE TWP,141,6,1-1,2018,green,1
10336,1.0,2,WAS,BROOKTON TWP,141,6,1-1,2018,green,3
10337,1.0,2,WAS,CALAIS,140,6,1-1,2018,green,35
10338,1.0,2,WAS,CHARLOTTE,140,6,1-1,2018,green,8
10339,3.0,2,WAS,CHERRYFIELD,138,6,1-1,2018,green,36
10340,1.0,2,WAS,CODYVILLE PLT,141,6,1-1,2018,green,0
10341,3.0,2,WAS,COLUMBIA,138,6,1-1,2018,green,15
10342,3.0,2,WAS,COLUMBIA FALLS,138,6,1-1,2018,green,18
10343,1.0,2,WAS,COOPER,141,6,1-1,2018,green,5
10344,1.0,2,WAS,CRAWFORD,141,6,1-1,2018,green,0
10345,2.0,2,WAS,CUTLER,139,6,1-1,2018,green,15
10346,1.0,2,WAS,DANFORTH,141,6,1-1,2018,green,21
10347,1.0,2,WAS,DEBLOIS,137,6,1-1,2018,green,1
10348,2.0,2,WAS,DENNYSVILLE,141,6,1-1,2018,green,7
10349,2.0,2,WAS,EAST MACHIAS,139,6,1-1,2018,green,59
10350,2.0,2,WAS,EASTPORT,139,6,1-1,2018,green,35
10351,2.0,2,WAS,EDMUNDS TWP,141,6,1-1,2018,green,6
10352,1.0,2,WAS,GRAND LAKE STREAM PLT,141,6,1-1,2018,green,10
10353,3.0,2,WAS,HARRINGTON,138,6,1-1,2018,green,33
10354,1.0,2,WAS,INDIAN TWP RES,140,6,1-1,2018,green,14
10355,3.0,2,WAS,JONESBORO,138,6,1-1,2018,green,13
10356,3.0,2,WAS,JONESPORT,138,6,1-1,2018,green,46
10357,2.0,2,WAS,LUBEC,139,6,1-1,2018,green,20
10358,2.0,2,WAS,MACHIAS,139,6,1-1,2018,green,57
10359,3.0,2,WAS,MACHIASPORT,139,6,1-1,2018,green,28
10360,1.0,2,WAS,MARSHFIELD,138,6,1-1,2018,green,9
10361,1.0,2,WAS,MEDDYBEMPS,141,6,1-1,2018,green,9
10362,3.0,2,WAS,MILBRIDGE,138,6,1-1,2018,green,51
10363,1.0,2,WAS,NORTHFIELD,137,6,1-1,2018,green,7
10364,2.0,2,WAS,PEMBROKE,140,6,1-1,2018,green,27
10365,2.0,2,WAS,PERRY,140,6,1-1,2018,green,32
10366,2.0,2,WAS,PLEASANT POINT,140,6,1-1,2018,green,18
10367,1.0,2,WAS,PRINCETON,141,6,1-1,2018,green,9
10368,1.0,2,WAS,PRINCETON,141,6,1-2,2018,green,10
10369,1.0,2,WAS,ROBBINSTON,140,6,1-1,2018,green,23
10370,3.0,2,WAS,ROQUE BLUFFS,139,6,1-1,2018,green,7
10371,3.0,2,WAS,STEUBEN,136,6,1-1,2018,green,34
10372,1.0,2,WAS,TALMADGE,141,6,1-1,2018,green,5
10373,1.0,2,WAS,TOPSFIELD,141,6,1-1,2018,green,1
10374,1.0,2,WAS,VANCEBORO,141,6,1-1,2018,green,1
10375,1.0,2,WAS,WAITE,141,6,1-1,2018,green,1
10376,1.0,2,WAS,WESLEY,137,6,1-1,2018,green,4
10377,2.0,2,WAS,WHITING,139,6,1-1,2018,green,10
10378,1.0,2,WAS,WHITNEYVILLE,138,6,1-1,2018,green,6
10379,1.0,1,YOR,ACTON,20,34,1-1,2018,green,123
10380,4.0,1,YOR,ALFRED,21,32,1-1,2018,green,42
10381,4.0,1,YOR,ALFRED,21,32,1-2,2018,green,26
10382,2.0,1,YOR,ARUNDEL,10,32,1-1,2018,green,99
10383,1.0,1,YOR,BERWICK,5,34,1-1,2018,green,71
10384,1.0,1,YOR,BERWICK,5,35,1-1,2018,green,19
10385,2.0,1,YOR,BIDDEFORD,11,32,1-1,2018,green,8
10386,2.0,1,YOR,BIDDEFORD,9,32,1-1,2018,green,63
10387,2.0,1,YOR,BIDDEFORD,11,32,2-1,2018,green,13
10388,2.0,1,YOR,BIDDEFORD,12,32,2-1,2018,green,90
10389,2.0,1,YOR,BIDDEFORD,11,32,3-1,2018,green,50
10390,2.0,1,YOR,BIDDEFORD,12,32,3-1,2018,green,18
10391,2.0,1,YOR,BIDDEFORD,9,32,3-1,2018,green,24
10392,2.0,1,YOR,BIDDEFORD,11,32,4-1,2018,green,20
10393,2.0,1,YOR,BIDDEFORD,12,32,4-1,2018,green,61
10394,2.0,1,YOR,BIDDEFORD,11,32,5-1,2018,green,15
10395,2.0,1,YOR,BIDDEFORD,12,32,5-1,2018,green,100
10396,2.0,1,YOR,BIDDEFORD,11,32,6-1,2018,green,74
10397,2.0,1,YOR,BIDDEFORD,11,32,7-1,2018,green,62
10398,3.0,1,YOR,BUXTON,16,30,1-1,2018,green,133
10399,3.0,1,YOR,BUXTON,22,30,1-1,2018,green,105
10400,3.0,1,YOR,BUXTON,16,31,1-1,2018,green,37
10401,1.0,1,YOR,CORNISH,68,33,1-1,2018,green,59
10402,3.0,1,YOR,DAYTON,10,32,1-1,2018,green,47
10403,5.0,1,YOR,ELIOT,2,35,1-1,2018,green,160
10404,3.0,1,YOR,HOLLIS,16,31,1-1,2018,green,163
10405,2.0,1,YOR,KENNEBUNK,8,34,1-1,2018,green,61
10406,2.0,1,YOR,KENNEBUNK,8,34,1-2,2018,green,87
10407,2.0,1,YOR,KENNEBUNK,9,34,1-2,2018,green,15
10408,2.0,1,YOR,KENNEBUNKPORT,9,32,1-1,2018,green,65
10409,5.0,1,YOR,KITTERY,1,35,1-1,2018,green,171
10410,5.0,1,YOR,KITTERY,2,35,1-1,2018,green,15
10411,1.0,1,YOR,LEBANON,20,34,1-1,2018,green,198
10412,1.0,1,YOR,LIMERICK,21,33,1-1,2018,green,54
10413,1.0,1,YOR,LIMERICK,22,33,1-1,2018,green,41
10414,1.0,1,YOR,LIMINGTON,22,31,1-1,2018,green,162
10415,4.0,1,YOR,LYMAN,10,32,1-1,2018,green,106
10416,4.0,1,YOR,LYMAN,17,32,1-1,2018,green,36
10417,1.0,1,YOR,NEWFIELD,21,33,1-1,2018,green,66
10418,1.0,1,YOR,NORTH BERWICK,5,34,1-1,2018,green,45
10419,1.0,1,YOR,NORTH BERWICK,6,34,1-1,2018,green,102
10420,5.0,1,YOR,OGUNQUIT,4,35,1-1,2018,green,39
10421,3.0,1,YOR,OLD ORCHARD BEACH,13,31,1-1,2018,green,227
10422,1.0,1,YOR,PARSONSFIELD,21,33,1-1,2018,green,47
10423,1.0,1,YOR,PARSONSFIELD,68,33,1-1,2018,green,15
10424,3.0,1,YOR,SACO,15,31,1-1,2018,green,75
10425,3.0,1,YOR,SACO,16,31,1-1,2018,green,2
10426,3.0,1,YOR,SACO,15,31,2-1,2018,green,85
10427,3.0,1,YOR,SACO,16,31,2-1,2018,green,4
10428,3.0,1,YOR,SACO,14,31,3-1,2018,green,37
10429,3.0,1,YOR,SACO,15,31,3-1,2018,green,47
10430,3.0,1,YOR,SACO,14,31,4-1,2018,green,78
10431,3.0,1,YOR,SACO,14,31,5-1,2018,green,29
10432,3.0,1,YOR,SACO,15,31,5-1,2018,green,39
10433,3.0,1,YOR,SACO,14,31,6-1,2018,green,84
10434,3.0,1,YOR,SACO,15,31,6-1,2018,green,1
10435,3.0,1,YOR,SACO,14,31,7-1,2018,green,73
10436,3.0,1,YOR,SACO,15,31,7-1,2018,green,35
10437,4.0,1,YOR,SANFORD,18,33,1-1,2018,green,23
10438,4.0,1,YOR,SANFORD,19,33,1-1,2018,green,116
10439,4.0,1,YOR,SANFORD,18,33,2-1,2018,green,190
10440,4.0,1,YOR,SANFORD,19,33,3-1,2018,green,79
10441,4.0,1,YOR,SANFORD,4,33,3-1,2018,green,77
10442,4.0,1,YOR,SHAPLEIGH,20,33,1-1,2018,green,33
10443,4.0,1,YOR,SHAPLEIGH,21,33,1-1,2018,green,87
10444,1.0,1,YOR,SOUTH BERWICK,2,35,1-1,2018,green,34
10445,1.0,1,YOR,SOUTH BERWICK,6,35,1-1,2018,green,138
10446,4.0,1,YOR,WATERBORO,17,33,1-1,2018,green,116
10447,4.0,1,YOR,WATERBORO,17,33,2-1,2018,green,197
10448,5.0,1,YOR,WELLS,4,34,1-1,2018,green,10
10449,5.0,1,YOR,WELLS,7,34,1-1,2018,green,92
10450,5.0,1,YOR,YORK,3,35,1-1,2018,green,175
10451,5.0,1,YOR,YORK,4,35,1-1,2018,green,74
10452,5.0,2,AND,AUBURN,62,20,1-1,2016,green,137
10453,5.0,2,AND,AUBURN,64,20,1-1,2016,green,23
10454,6.0,2,AND,AUBURN,64,20,1-1,2016,green,41
10455,5.0,2,AND,AUBURN,62,20,2-1,2016,green,38
