Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
6/1/2006,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,349.571428571,6/1/2006
11/1/2020,Central Maine Power,N/A,Small,CEP customers,72017,1373.1833,11/30/2020
11/1/2020,Central Maine Power,N/A,Small,Standard offer customers,504388,9025.288,11/30/2020
2/1/2013,Central Maine Power,N/A,Large,CEP customers,363,7741.912571429,2/1/2013
2/1/2013,Central Maine Power,N/A,Large,Standard offer customers,41,187.393535714,2/1/2013
12/1/2012,Emera Maine,Bangor Hydro District,Small,CEP customers,13303,368,12/1/2012
12/1/2012,Emera Maine,Bangor Hydro District,Small,Standard offer customers,108316,2238.428571429,12/1/2012
12/1/2021,Emera Maine,Maine Public District,Medium,CEP customers,55,97,12/31/2021
12/1/2021,Emera Maine,Maine Public District,Medium,Standard offer customers,99,114,12/31/2021
4/1/2006,Emera Maine,Maine Public District,Medium,CEP customers,65,133.129032258,4/1/2006
4/1/2006,Emera Maine,Maine Public District,Medium,Standard offer customers,143,154.903225806,4/1/2006
11/1/2008,Emera Maine,Bangor Hydro District,Small,CEP customers,553,13,11/1/2008
11/1/2008,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119457,2261,11/1/2008
7/1/2015,Emera Maine,Bangor Hydro District,Small,CEP customers,11046,251.714285714,7/1/2015
7/1/2015,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113085,1997.142857143,7/1/2015
11/1/2014,Emera Maine,Maine Public District,Large,CEP customers,9,355.033333333,11/1/2014
11/1/2014,Emera Maine,Maine Public District,Large,Standard offer customers,3,17.4,11/1/2014
8/1/2008,Central Maine Power,N/A,Small,CEP customers,2333,109,8/1/2008
8/1/2008,Central Maine Power,N/A,Small,Standard offer customers,580081,12521,8/1/2008
3/1/2015,Emera Maine,Maine Public District,Large,CEP customers,9,394.419354839,3/1/2015
3/1/2015,Emera Maine,Maine Public District,Large,Standard offer customers,4,10.774193548,3/1/2015
1/1/2020,Emera Maine,Bangor Hydro District,Medium,CEP customers,854,825.320466123,1/1/2020
1/1/2020,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,969,427.383516143,1/1/2020
5/1/2014,Central Maine Power,N/A,Small,CEP customers,177771,3363.142290323,5/1/2014
5/1/2014,Central Maine Power,N/A,Small,Standard offer customers,426511,6552.253193548,5/1/2014
9/1/2014,Emera Maine,Bangor Hydro District,Large,CEP customers,34,809,9/1/2014
9/1/2014,Emera Maine,Bangor Hydro District,Large,Standard offer customers,10,37.857142857,9/1/2014
7/1/2011,Central Maine Power,N/A,Large,CEP customers,333,7064.393,7/1/2011
7/1/2011,Central Maine Power,N/A,Large,Standard offer customers,63,403.569,7/1/2011
9/1/2017,Emera Maine,Bangor Hydro District,Large,CEP customers,31,593.430132097,9/1/2017
9/1/2017,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,40.400277078,9/1/2017
12/1/2006,Emera Maine,Maine Public District,Medium,CEP customers,63,96.566666667,12/1/2006
12/1/2006,Emera Maine,Maine Public District,Medium,Standard offer customers,148,209.433333333,12/1/2006
10/1/2016,Central Maine Power,N/A,Small,CEP customers,123604,2614.276193548,10/1/2016
10/1/2016,Central Maine Power,N/A,Small,Standard offer customers,487190,7075.287258065,10/1/2016
10/1/2012,Central Maine Power,N/A,Small,CEP customers,173237,3156.882,10/1/2012
10/1/2012,Central Maine Power,N/A,Small,Standard offer customers,428389,6743.547903226,10/1/2012
2/1/2007,Emera Maine,Maine Public District,Medium,CEP customers,54,109.032258065,2/1/2007
2/1/2007,Emera Maine,Maine Public District,Medium,Standard offer customers,155,220.322580645,2/1/2007
10/1/2007,Emera Maine,Maine Public District,Medium,CEP customers,34,62.6,10/1/2007
10/1/2007,Emera Maine,Maine Public District,Medium,Standard offer customers,176,225.433333333,10/1/2007
12/1/2018,Emera Maine,Bangor Hydro District,Small,CEP customers,11933,280.057114161,12/1/2018
12/1/2018,Emera Maine,Bangor Hydro District,Small,Standard offer customers,114662,2337.341789131,12/1/2018
5/1/2011,Emera Maine,Maine Public District,Small,CEP customers,31,2.193548387,5/1/2011
5/1/2011,Emera Maine,Maine Public District,Small,Standard offer customers,37284,644.387096774,5/1/2011
2/1/2013,Emera Maine,Maine Public District,Large,CEP customers,10,349.928571429,2/1/2013
2/1/2013,Emera Maine,Maine Public District,Large,Standard offer customers,4,19.571428571,2/1/2013
10/1/2014,Central Maine Power,N/A,Large,CEP customers,350,8805,10/14/2014
10/1/2014,Central Maine Power,N/A,Large,Standard offer customers,51,352,10/14/2014
12/1/2020,Emera Maine,Bangor Hydro District,Large,CEP customers,34,270.142857143,12/31/2020
12/1/2020,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,15.428571429,12/31/2020
8/1/2021,Emera Maine,Bangor Hydro District,Small,CEP customers,11246,222,8/31/2021
8/1/2021,Emera Maine,Bangor Hydro District,Small,Standard offer customers,124107,2043,8/31/2021
6/1/2013,Emera Maine,Maine Public District,Large,CEP customers,9,321.466666667,6/1/2013
6/1/2013,Emera Maine,Maine Public District,Large,Standard offer customers,4,6.066666667,6/1/2013
5/1/2012,Emera Maine,Bangor Hydro District,Small,CEP customers,6574,186.571428571,5/1/2012
5/1/2012,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115778,1907.428571429,5/1/2012
10/1/2015,Central Maine Power,N/A,Medium,CEP customers,5669,3484.533774194,10/1/2015
10/1/2015,Central Maine Power,N/A,Medium,Standard offer customers,5904,1848.031903226,10/1/2015
3/1/2012,Central Maine Power,N/A,Medium,CEP customers,5129,2840.171838710,3/1/2012
3/1/2012,Central Maine Power,N/A,Medium,Standard offer customers,6816,1961.675806452,3/1/2012
11/1/2010,Emera Maine,Maine Public District,Medium,CEP customers,56,113.5,11/1/2010
11/1/2010,Emera Maine,Maine Public District,Medium,Standard offer customers,130,154.4,11/1/2010
6/1/2010,Emera Maine,Maine Public District,Large,CEP customers,9,250.433333333,6/1/2010
6/1/2010,Emera Maine,Maine Public District,Large,Standard offer customers,8,155.666666667,6/1/2010
2/1/2017,Emera Maine,Bangor Hydro District,Small,CEP customers,10883,218.142857143,2/1/2017
2/1/2017,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113249,1982.714285714,2/1/2017
2/1/2010,Central Maine Power,N/A,Small,CEP customers,10993,340.058,2/1/2010
2/1/2010,Central Maine Power,N/A,Small,Standard offer customers,575609,11463.909,2/1/2010
6/1/2017,Central Maine Power,N/A,Large,CEP customers,353,7436.5672,6/1/2017
6/1/2017,Central Maine Power,N/A,Large,Standard offer customers,49,181.0966,6/1/2017
7/1/2009,Emera Maine,Bangor Hydro District,Medium,CEP customers,486,655.142857143,7/1/2009
7/1/2009,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1214,782,7/1/2009
1/1/2019,Emera Maine,Maine Public District,Medium,CEP customers,69,114.460032258,1/1/2019
1/1/2019,Emera Maine,Maine Public District,Medium,Standard offer customers,113,105.725258065,1/1/2019
2/1/2020,Central Maine Power,N/A,Small,CEP customers,74234,1760.173,2/1/2020
2/1/2020,Central Maine Power,N/A,Small,Standard offer customers,493938,10891.995206897,2/1/2020
6/1/2020,Central Maine Power,N/A,Large,CEP customers,348,8254.355566667,6/1/2020
6/1/2020,Central Maine Power,N/A,Large,Standard offer customers,56,206.833166667,6/1/2020
10/1/2006,Central Maine Power,N/A,Large,CEP customers,351,7761,10/1/2006
10/1/2006,Central Maine Power,N/A,Large,Standard offer customers,93,752.085000000,10/1/2006
7/1/2020,Central Maine Power,N/A,Large,CEP customers,326,5330.689290323,7/1/2020
7/1/2020,Central Maine Power,N/A,Large,Standard offer customers,51,195.787709677,7/1/2020
9/1/2013,Central Maine Power,N/A,Large,CEP customers,351,8509.784533333,9/1/2013
9/1/2013,Central Maine Power,N/A,Large,Standard offer customers,45,344.382600000,9/1/2013
11/1/2020,Emera Maine,Bangor Hydro District,Large,CEP customers,32,584.571428571,11/30/2020
11/1/2020,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,32.714285714,11/30/2020
6/1/2012,Emera Maine,Bangor Hydro District,Small,CEP customers,7161,206.857142857,6/1/2012
6/1/2012,Emera Maine,Bangor Hydro District,Small,Standard offer customers,115648,1958.714285714,6/1/2012
1/1/2020,Central Maine Power,N/A,Medium,CEP customers,5202,3709.875354839,1/1/2020
1/1/2020,Central Maine Power,N/A,Medium,Standard offer customers,6229,2167.651129032,1/1/2020
9/1/2020,Emera Maine,Maine Public District,Medium,CEP customers,71,102,9/30/2020
9/1/2020,Emera Maine,Maine Public District,Medium,Standard offer customers,127,75,9/30/2020
9/1/2010,Central Maine Power,N/A,Small,CEP customers,14145,397.655,9/1/2010
9/1/2010,Central Maine Power,N/A,Small,Standard offer customers,572687,10096.846,9/1/2010
5/1/2006,Emera Maine,Maine Public District,Small,CEP customers,364,37.133333333,5/1/2006
5/1/2006,Emera Maine,Maine Public District,Small,Standard offer customers,36544,725.9,5/1/2006
2/1/2014,Emera Maine,Bangor Hydro District,Small,CEP customers,15197,351.285714286,2/1/2014
2/1/2014,Emera Maine,Bangor Hydro District,Small,Standard offer customers,106757,2096.428571429,2/1/2014
2/1/2008,Central Maine Power,N/A,Large,CEP customers,318,7211,2/1/2008
2/1/2008,Central Maine Power,N/A,Large,Standard offer customers,84,444,2/1/2008
8/1/2011,Central Maine Power,N/A,Medium,CEP customers,4379,2923.498,8/1/2011
8/1/2011,Central Maine Power,N/A,Medium,Standard offer customers,7280,2651.715,8/1/2011
9/1/2014,Emera Maine,Maine Public District,Large,CEP customers,8,356.133333333,9/1/2014
9/1/2014,Emera Maine,Maine Public District,Large,Standard offer customers,3,19.6,9/1/2014
4/1/2021,Emera Maine,Bangor Hydro District,Small,CEP customers,11291,219.428571429,4/1/2021
4/1/2021,Emera Maine,Bangor Hydro District,Small,Standard offer customers,122791,1934.571428571,4/1/2021
3/1/2017,Emera Maine,Bangor Hydro District,Large,CEP customers,32,564.142857143,3/1/2017
3/1/2017,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,38.428571429,3/1/2017
10/1/2017,Emera Maine,Bangor Hydro District,Large,CEP customers,31,504.426204836,10/1/2017
10/1/2017,Emera Maine,Bangor Hydro District,Large,Standard offer customers,17,36.371522074,10/1/2017
6/1/2018,Emera Maine,Maine Public District,Large,CEP customers,13,425.466666667,6/1/2018
6/1/2018,Emera Maine,Maine Public District,Large,Standard offer customers,3,4.966666667,6/1/2018
5/1/2009,Central Maine Power,N/A,Small,CEP customers,3331,136,5/1/2009
5/1/2009,Central Maine Power,N/A,Small,Standard offer customers,580361,10144,5/1/2009
12/1/2015,Emera Maine,Maine Public District,Small,CEP customers,252,17.193548387,12/1/2015
12/1/2015,Emera Maine,Maine Public District,Small,Standard offer customers,35543,781.096774194,12/1/2015
11/1/2008,Central Maine Power,N/A,Medium,CEP customers,2732,2256.690843111,11/1/2008
11/1/2008,Central Maine Power,N/A,Medium,Standard offer customers,8500,3164.844550025,11/1/2008
3/1/2015,Emera Maine,Bangor Hydro District,Medium,CEP customers,813,749.285714286,3/1/2015
3/1/2015,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,998,464,3/1/2015
12/1/2020,Emera Maine,Maine Public District,Medium,CEP customers,71,94.56,12/31/2020
12/1/2020,Emera Maine,Maine Public District,Medium,Standard offer customers,127,101.716548387,12/31/2020
8/1/2015,Emera Maine,Bangor Hydro District,Small,CEP customers,11059,264.142857143,8/1/2015
8/1/2015,Emera Maine,Bangor Hydro District,Small,Standard offer customers,113007,2105.142857143,8/1/2015
3/1/2008,Emera Maine,Bangor Hydro District,Large,CEP customers,28,909,3/1/2008
3/1/2008,Emera Maine,Bangor Hydro District,Large,Standard offer customers,12,53,3/1/2008
7/1/2006,Central Maine Power,N/A,Small,CEP customers,2360,82,7/1/2006
7/1/2006,Central Maine Power,N/A,Small,Standard offer customers,571340,11830.298,7/1/2006
9/1/2015,Central Maine Power,N/A,Large,CEP customers,360,8822.9309,9/1/2015
9/1/2015,Central Maine Power,N/A,Large,Standard offer customers,48,365.253233333,9/1/2015
7/1/2016,Central Maine Power,N/A,Medium,CEP customers,5394,3714.129161290,7/1/2016
7/1/2016,Central Maine Power,N/A,Medium,Standard offer customers,5472,2001.675258065,7/1/2016
9/1/2021,Central Maine Power,N/A,Small,CEP customers,76326,1831.873166667,9/30/2021
9/1/2021,Central Maine Power,N/A,Small,Standard offer customers,561837,12234.280566667,9/30/2021
2/1/2013,Emera Maine,Bangor Hydro District,Large,CEP customers,34,768.714285714,2/1/2013
2/1/2013,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,57.142857143,2/1/2013
9/1/2006,Central Maine Power,N/A,Small,CEP customers,2454,68,9/1/2006
9/1/2006,Central Maine Power,N/A,Small,Standard offer customers,572274,11022.11,9/1/2006
1/1/2008,Emera Maine,Maine Public District,Large,CEP customers,10,297,1/1/2008
1/1/2008,Emera Maine,Maine Public District,Large,Standard offer customers,8,116,1/1/2008
5/1/2010,Emera Maine,Maine Public District,Large,CEP customers,9,214.064516129,5/1/2010
5/1/2010,Emera Maine,Maine Public District,Large,Standard offer customers,8,123.258064516,5/1/2010
2/1/2007,Emera Maine,Bangor Hydro District,Medium,CEP customers,431,578.714285714,2/1/2007
2/1/2007,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1163,895.285714286,2/1/2007
10/1/2018,Emera Maine,Maine Public District,Small,CEP customers,371,21.796645161,10/31/2018
10/1/2018,Emera Maine,Maine Public District,Small,Standard offer customers,36716,650.463322581,10/31/2018
11/1/2006,Emera Maine,Bangor Hydro District,Large,CEP customers,25,903,11/1/2006
11/1/2006,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,50.857142857,11/1/2006
3/1/2014,Central Maine Power,N/A,Small,CEP customers,177045,3948.939322581,3/1/2014
3/1/2014,Central Maine Power,N/A,Small,Standard offer customers,427512,8078.411096774,3/1/2014
3/1/2006,Emera Maine,Bangor Hydro District,Large,CEP customers,22,815,3/1/2006
3/1/2006,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,417.142857143,3/1/2006
7/1/2015,Emera Maine,Bangor Hydro District,Large,CEP customers,33,813,7/1/2015
7/1/2015,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,28.714285714,7/1/2015
7/1/2008,Emera Maine,Bangor Hydro District,Medium,CEP customers,390,567,7/1/2008
7/1/2008,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1294,841,7/1/2008
11/1/2008,Central Maine Power,N/A,Large,CEP customers,306,6300.174379285,11/1/2008
11/1/2008,Central Maine Power,N/A,Large,Standard offer customers,90,423.715080878,11/1/2008
8/1/2013,Central Maine Power,N/A,Medium,CEP customers,5774,3708.928806452,8/1/2013
8/1/2013,Central Maine Power,N/A,Medium,Standard offer customers,6315,2433.177709677,8/1/2013
10/1/2010,Emera Maine,Bangor Hydro District,Medium,CEP customers,704,659.142857143,10/1/2010
10/1/2010,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,998,583.142857143,10/1/2010
8/1/2006,Emera Maine,Maine Public District,Large,CEP customers,11,407.258064516,8/1/2006
8/1/2006,Emera Maine,Maine Public District,Large,Standard offer customers,5,43.064516129,8/1/2006
2/1/2013,Central Maine Power,N/A,Medium,CEP customers,5836,3783.427678571,2/1/2013
2/1/2013,Central Maine Power,N/A,Medium,Standard offer customers,6166,2123.037,2/1/2013
5/1/2015,Emera Maine,Maine Public District,Small,CEP customers,38,4.580645161,5/1/2015
5/1/2015,Emera Maine,Maine Public District,Small,Standard offer customers,35834,649.677419355,5/1/2015
7/1/2020,Emera Maine,Bangor Hydro District,Large,CEP customers,32,431.142857143,7/1/2020
7/1/2020,Emera Maine,Bangor Hydro District,Large,Standard offer customers,18,218.428571429,7/1/2020
8/1/2008,Emera Maine,Bangor Hydro District,Large,CEP customers,28,918,8/1/2008
8/1/2008,Emera Maine,Bangor Hydro District,Large,Standard offer customers,16,135,8/1/2008
8/1/2013,Emera Maine,Bangor Hydro District,Large,CEP customers,34,1023.571428571,8/1/2013
8/1/2013,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,32.428571429,8/1/2013
1/1/2019,Emera Maine,Maine Public District,Small,CEP customers,368,27.682032258,1/1/2019
1/1/2019,Emera Maine,Maine Public District,Small,Standard offer customers,36567,930.860161290,1/1/2019
5/1/2018,Emera Maine,Bangor Hydro District,Medium,CEP customers,810,747.560635436,5/1/2018
5/1/2018,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1047,395.746204,5/1/2018
5/1/2009,Central Maine Power,N/A,Medium,CEP customers,3168,2440,5/1/2009
5/1/2009,Central Maine Power,N/A,Medium,Standard offer customers,7967,2727,5/1/2009
1/1/2010,Emera Maine,Maine Public District,Large,CEP customers,9,196.516129032,1/1/2010
1/1/2010,Emera Maine,Maine Public District,Large,Standard offer customers,8,131.580645161,1/1/2010
9/1/2021,Emera Maine,Maine Public District,Medium,CEP customers,69,123.833333333,9/30/2021
9/1/2021,Emera Maine,Maine Public District,Medium,Standard offer customers,127,120.466666667,9/30/2021
12/1/2014,Emera Maine,Bangor Hydro District,Small,CEP customers,12167,273.285714286,12/1/2014
12/1/2014,Emera Maine,Bangor Hydro District,Small,Standard offer customers,110132,2122.428571429,12/1/2014
12/1/2016,Central Maine Power,N/A,Large,CEP customers,374,7089.284354839,12/1/2016
12/1/2016,Central Maine Power,N/A,Large,Standard offer customers,44,171.930322581,12/1/2016
1/1/2015,Emera Maine,Maine Public District,Medium,CEP customers,18,36.258064516,1/1/2015
1/1/2015,Emera Maine,Maine Public District,Medium,Standard offer customers,163,208.354838710,1/1/2015
10/1/2006,Emera Maine,Maine Public District,Medium,CEP customers,63,91.633333333,10/1/2006
10/1/2006,Emera Maine,Maine Public District,Medium,Standard offer customers,149,207.066666667,10/1/2006
9/1/2013,Emera Maine,Maine Public District,Small,CEP customers,52,6.833333333,9/1/2013
