entity_folder_id,entity_id,folder_name,folder_path,allow_rename_ind,allow_subfolder_ind,allow_upload_ind,allow_delete_ind,more_public_files_ind,parent_folder_id,file_count,create_ts,last_update_ts
b4f73082-0a31-403f-69f0-41300a992671,73718,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:09:49-05:00,2016-02-29T17:09:49-05:00
4586f162-98e2-4f0a-1deb-22f829672ea6,73915,Political Files,Political Files,N,N,N,N,N,,235,2016-02-29T16:39:44-05:00,2016-02-29T16:39:44-05:00
61c8c162-5eb1-e514-22f4-ba429ad8d488,73915,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:39:44-05:00,2016-02-29T16:39:44-05:00
ac10ae57-1a28-4fb1-5349-7c1640cc7572,84096,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:09:02-05:00,2016-02-29T16:09:02-05:00
8131096e-7a7b-1ab5-e9f3-b3e0b9ba7b65,84096,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:09:02-05:00,2016-02-29T16:09:02-05:00
5f31d639-ec07-645c-ee1b-96a8c58e7c9d,92341,Political Files,Political Files,N,N,N,N,N,,25,2016-02-29T16:42:01-05:00,2016-02-29T16:42:01-05:00
05d8c611-2b57-285d-3a11-aaa4a1d1dca5,92341,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:42:01-05:00,2016-02-29T16:42:01-05:00
8cfb51f9-678d-5ce6-b38b-35612089d46b,92566,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:03:44-05:00,2016-02-29T17:03:44-05:00
5fa05ceb-5163-4080-1da6-d2c1fd41287d,92566,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:03:44-05:00,2016-02-29T17:03:44-05:00
92c4f2c4-9a73-2a18-9bf8-cce4e2fad562,123284,Political Files,Political Files,N,N,N,N,N,,20,2016-02-29T16:26:39-05:00,2016-02-29T16:26:39-05:00
6fc6bb14-5e3a-ab0e-2ef9-afbe8d909f21,123284,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:26:39-05:00,2016-02-29T16:26:39-05:00
e59e4b0b-203a-2020-5ee1-a16cf2a3fa98,165949,Political Files,Political Files,N,N,N,N,N,,165,2016-02-29T16:49:38-05:00,2016-02-29T16:49:38-05:00
cbc6546c-239c-25f0-1fcf-c67966597e35,165949,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:49:38-05:00,2016-02-29T16:49:38-05:00
b1a6daa1-e6b0-9df9-a482-834e19212e42,170487,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:53:29-05:00,2016-02-29T16:53:29-05:00
1b738c30-cedf-53a5-fee6-3de32677323d,170487,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:53:29-05:00,2016-02-29T16:53:29-05:00
cc7c2fe4-b58e-6f0f-9d9a-17b6923dd35a,170898,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:53:13-05:00,2016-02-29T16:53:13-05:00
d3ed8f9c-08a6-5cc2-369d-b3ee41b97f3c,170898,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:53:13-05:00,2016-02-29T16:53:13-05:00
02b9d947-fd64-0bcc-60e4-0aa696a7632a,172500,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:15:56-05:00,2016-02-29T16:15:56-05:00
6e73b0d1-8fe1-bdda-7f08-44a9046110b2,172500,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:15:56-05:00,2016-02-29T16:15:56-05:00
38b9e15c-7f7d-73ae-65e3-91dfdae3597f,172331,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:57:30-05:00,2016-02-29T16:57:30-05:00
bafa702b-f530-03bb-6840-59a22fa3f249,172331,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:57:30-05:00,2016-02-29T16:57:30-05:00
5fd8721a-f5fe-93f8-6b09-f6f806590cce,172503,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T17:08:04-05:00,2016-02-29T17:08:04-05:00
666e7b14-16d6-8567-fb5e-7f6dc7ce0e3e,172503,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:08:04-05:00,2016-02-29T17:08:04-05:00
c9fe2c74-8e37-f904-0023-e74f1ad2cf7c,174218,Political Files,Political Files,N,N,N,N,N,,25,2016-02-29T16:41:16-05:00,2016-02-29T16:41:16-05:00
b5f30fcb-42aa-9909-6646-4657d235a553,174218,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:41:16-05:00,2016-02-29T16:41:16-05:00
923ebcfa-8b94-580e-d677-35ad695994d7,174153,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T15:52:17-05:00,2016-02-29T15:52:17-05:00
fb581a81-4480-48c9-3805-56cae2a3ad60,174153,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:52:17-05:00,2016-02-29T15:52:17-05:00
e1bc31e8-0174-54bb-f478-a806d047ab0d,174228,Political Files,Political Files,N,N,N,N,N,,25,2016-02-29T15:39:34-05:00,2016-02-29T15:39:34-05:00
282a0ea6-0029-4a8c-a081-e05d46a23f42,174228,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T15:39:34-05:00,2016-02-29T15:39:34-05:00
513f475a-74b6-9ef7-c204-7e15d9361b53,174242,Political Files,Political Files,N,N,N,N,N,,25,2016-02-29T17:05:59-05:00,2016-02-29T17:05:59-05:00
d8e0b690-0fb0-8bee-9631-8dde5feedbd1,174242,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T17:05:59-05:00,2016-02-29T17:05:59-05:00
f0fe4738-41e3-6448-22e0-1e13135bc0cb,177407,Political Files,Political Files,N,N,N,N,N,,0,2016-02-29T16:06:02-05:00,2016-02-29T16:06:02-05:00
7fa04b95-f7a3-38f1-23dc-21ff584d838b,177407,Political Matters and Controversial Issues Disclosures,Political Matters and Controversial Issues Disclosures,N,Y,Y,N,Y,,0,2016-02-29T16:06:02-05:00,2016-02-29T16:06:02-05:00
