Place,Date,BUSINESS OPERATING,BLDG. SUPPLY,FOOD STORE,GENERAL MDSE.,OTHER RETAIL,AUTO TRANSPORTATION,RESTAURANT & LODGING,TOTAL,PERSONAL CONSUMPTION,RESTAURANT,LODGING
JACKMAN ESA,2008-10,$391.7,$603.0,$450.3,$219.7,$11.2,$192.5,$422.4,"$2,290.8","$1,899.1",$211.0,$211.4
JACKMAN ESA,2008-11,$307.1,$580.3,$373.6,$186.0,$10.7,$117.3,$357.0,"$1,932.0","$1,624.9",$158.4,$198.6
JACKMAN ESA,2008-12,$402.8,$576.6,$356.7,$158.4,$143.9,$363.8,$596.6,"$2,598.9","$2,196.0",$139.3,$457.3
JACKMAN ESA,2009-01,,,$351.1,$144.8,,,$461.4,"$2,113.5",,$251.2,$210.2
JACKMAN ESA,2009-02,,,$371.4,$147.9,,,$761.3,"$2,161.3",,$360.1,$401.2
JACKMAN ESA,2009-03,,,$348.2,$150.6,,,$766.7,"$2,337.0",,$282.4,$484.3
JACKMAN ESA,2009-04,$166.8,$195.1,$275.9,$149.2,$8.0,$73.9,$126.4,$995.3,$828.5,$80.6,$45.7
JACKMAN ESA,2009-05,$118.5,$227.4,$412.9,$241.8,$19.5,$118.7,$458.3,"$1,597.2","$1,478.7",$255.6,$202.7
JACKMAN ESA,2009-06,$317.0,$346.9,$449.2,$225.5,$57.8,$514.0,$954.1,"$2,864.4","$2,547.5",$398.5,$555.6
JACKMAN ESA,2009-07,,,$563.6,$288.6,,,"$1,209.6","$2,827.0",,$566.0,$643.6
JACKMAN ESA,2009-08,,,$576.8,$302.8,,,"$1,361.3","$3,039.7",,$615.3,$746.1
JACKMAN ESA,2009-09,,,$455.2,$243.3,,,"$1,229.7","$2,967.6",,$486.4,$743.3
JACKMAN ESA,2009-10,,,$438.6,$231.5,,,$448.0,"$2,152.3",,$222.1,$225.9
JACKMAN ESA,2009-11,,,$363.5,$177.3,,,$307.0,"$1,895.6",,$150.8,$156.3
JACKMAN ESA,2009-12,,,$337.0,$160.5,,,$475.0,"$2,499.3",,$126.7,$348.3
JACKMAN ESA,2010-01,,,$341.0,$138.4,,,$487.0,"$2,155.4",,$253.1,$233.8
JACKMAN ESA,2010-02,,,$332.3,$161.8,,,$582.9,"$1,849.4",,$272.3,$310.6
JACKMAN ESA,2010-03,,,$342.2,$173.7,,,$643.2,"$2,125.7",,$236.1,$407.1
JACKMAN ESA,2010-04,,,$281.5,$156.9,,,$108.0,$992.1,,$63.8,$44.2
JACKMAN ESA,2010-05,,,$441.6,$269.8,,,$478.5,"$2,097.2",,$234.8,$243.7
JACKMAN ESA,2010-06,,,$457.0,$244.4,,,$966.9,"$2,772.4",,$413.5,$553.4
JACKMAN ESA,2010-07,$306.5,$237.9,$585.8,$306.4,$37.1,$156.3,"$1,229.7","$2,859.6","$2,553.1",$551.0,$678.7
JACKMAN ESA,2010-08,$351.2,$239.9,$529.7,$283.2,$21.4,$172.4,"$1,403.5","$3,001.3","$2,650.1",$605.4,$798.1
JACKMAN ESA,2010-09,$304.5,$415.3,$464.8,$227.3,$41.9,$261.6,"$1,215.5","$2,930.9","$2,626.4",$542.5,$673.0
JACKMAN ESA,2010-10,,,$418.4,$222.4,,,$438.6,"$1,983.7",,$215.7,$222.9
JACKMAN ESA,2010-11,,,$351.0,$193.7,,,$255.5,"$1,699.7",,$123.4,$132.1
JACKMAN ESA,2010-12,,,$358.9,$181.7,,,$448.1,"$2,415.9",,$142.6,$305.5
JACKMAN ESA,2011-01,,,$329.7,$135.0,,,$338.6,"$1,892.6",,$182.5,$156.1
JACKMAN ESA,2011-02,,,$349.8,$148.0,,,$715.1,"$2,335.9",,$330.2,$384.9
JACKMAN ESA,2011-03,,,$366.0,$153.7,,,$716.0,"$2,361.0",,$319.5,$396.5
JACKMAN ESA,2011-04,,,$279.2,$136.0,,,$77.4,"$1,088.8",,$41.7,$35.7
JACKMAN ESA,2011-05,,,$384.0,$196.7,,,$366.9,"$1,519.9",,$161.5,$205.4
JACKMAN ESA,2011-06,,,$477.0,$250.5,,,$964.7,"$2,959.5",,$437.1,$527.6
JACKMAN ESA,2011-07,,,$619.4,$313.5,,,"$1,242.7","$3,138.5",,$531.4,$711.3
JACKMAN ESA,2011-08,,,$540.9,$269.8,,,"$1,296.0","$2,950.4",,$537.7,$758.3
JACKMAN ESA,2011-09,,,$475.8,$219.8,,,"$1,181.3","$3,093.9",,$532.8,$648.6
JACKMAN ESA,2011-10,,,$434.1,$203.0,,,$448.1,"$2,126.9",,$218.2,$230.0
JACKMAN ESA,2011-11,,,$353.0,$183.2,,,$213.5,"$1,648.9",,$89.1,$124.3
JACKMAN ESA,2011-12,,,$356.2,$172.1,,,$434.0,"$2,547.6",,$163.6,$270.4
JACKMAN ESA,2012-01,,,$316.9,$115.9,,,$245.4,"$1,551.1",,$142.1,$103.3
JACKMAN ESA,2012-02,,,$357.0,$166.7,,,$781.8,"$2,337.2",,$363.1,$418.6
JACKMAN ESA,2012-03,,,$339.4,$167.8,,,$514.5,"$2,077.4",,$183.5,$331.1
JACKMAN ESA,2012-04,,,$290.2,$150.8,,,$90.2,"$1,171.3",,$45.3,$44.9
JACKMAN ESA,2012-05,,,$428.3,$243.2,,,$432.6,"$1,805.4",,$198.9,$233.7
JACKMAN ESA,2012-06,,,$480.8,$261.9,,,"$1,022.6","$2,974.6",,$460.2,$562.4
JACKMAN ESA,2012-07,$341.3,$351.4,$598.7,$297.3,$14.8,$158.5,"$1,324.9","$3,086.9","$2,745.6",$596.8,$728.1
JACKMAN ESA,2012-08,$411.0,$388.5,$589.5,$299.7,$55.1,$222.8,"$1,432.3","$3,398.7","$2,987.8",$634.3,$798.0
JACKMAN ESA,2012-09,$429.3,$493.0,$471.7,$265.0,$38.4,$291.3,"$1,192.4","$3,181.0","$2,751.7",$521.6,$670.8
JACKMAN ESA,2012-10,,,$437.7,$204.5,,,$474.7,"$2,189.0",,$228.0,$246.7
JACKMAN ESA,2012-11,,,$365.5,$180.5,,,$228.4,"$1,758.4",,$112.5,$115.9
JACKMAN ESA,2012-12,,,$353.8,$168.9,,,$486.1,"$2,605.1",,$174.3,$311.8
JACKMAN ESA,2013-01,,,,,,,$511.1,"$2,112.8",,$270.3,$240.7
JACKMAN ESA,2013-02,,,,,,,$680.8,"$2,091.6",,$332.9,$347.9
JACKMAN ESA,2013-03,,,,,,,$762.4,"$2,432.5",,$311.2,$451.1
JACKMAN ESA,2013-04,,,,,,,$78.7,"$1,252.5",,$35.7,$43.0
JACKMAN ESA,2013-05,,,,,,,$483.9,"$1,887.0",,$220.1,$263.8
JACKMAN ESA,2013-06,,,,,,,"$1,115.2","$3,043.5",,$524.5,$590.7
JACKMAN ESA,2013-07,$349.6,$365.9,$606.9,$299.4,$64.5,$168.0,"$1,282.3","$3,136.7","$2,787.0",$595.5,$686.8
JACKMAN ESA,2013-08,$357.2,$583.3,$619.8,$276.9,$51.2,$176.5,"$1,493.9","$3,558.8","$3,201.6",$655.1,$838.8
JACKMAN ESA,2013-09,$394.0,$702.7,$449.7,$226.6,$81.5,$347.7,"$1,260.2","$3,462.6","$3,068.6",$526.2,$734.1
JACKMAN ESA,2013-10,,,$450.5,$205.8,,,$485.4,"$2,050.6",,$240.6,$244.7
JACKMAN ESA,2013-11,,,$415.6,$181.0,,,$270.3,"$1,908.3",,$131.3,$139.1
JACKMAN ESA,2013-12,,,$366.0,$144.5,,,$484.3,"$2,556.1",,$179.0,$305.3
JACKMAN ESA,2014-01,,,,,,,$434.5,"$2,122.6",,$218.6,$216.0
JACKMAN ESA,2014-02,,,,,,,$865.3,"$2,404.0",,$443.0,$422.3
JACKMAN ESA,2014-03,,,,,,,$725.7,"$2,317.8",,$327.8,$397.9
JACKMAN ESA,2014-04,,,,,,,$153.9,"$1,359.8",,$93.8,$60.1
JACKMAN ESA,2014-05,,,,,,,$506.4,"$1,959.6",,$246.9,$259.5
JACKMAN ESA,2014-06,,,,,,,"$1,037.6","$2,951.0",,$473.8,$563.9
JACKMAN ESA,2014-07,,,,,,,"$1,296.9","$3,112.5",,$602.2,$694.7
JACKMAN ESA,2014-08,,,,,,,"$1,609.4","$3,486.8",,$736.3,$873.1
JACKMAN ESA,2014-09,,,,,,,"$1,195.6","$3,087.1",,$490.6,$705.1
JACKMAN ESA,2014-10,,,,,,,$594.1,"$2,362.8",,$289.7,$304.4
JACKMAN ESA,2014-11,,,,,,,$351.7,"$2,007.9",,$204.8,$146.9
JACKMAN ESA,2014-12,,,,,,,$532.0,"$2,692.3",,$182.5,$349.5
JACKMAN ESA,2015-01,,,,,,,$654.9,"$2,392.3",,$369.7,$285.2
JACKMAN ESA,2015-02,,,,,,,$884.4,"$2,462.8",,$477.0,$407.4
JACKMAN ESA,2015-03,,,,,,,$886.1,"$2,361.0",,$396.5,$489.6
JACKMAN ESA,2015-04,,,,,,,$149.9,"$1,225.9",,$95.5,$54.4
JACKMAN ESA,2015-05,,,,,,,$553.8,"$2,034.4",,$281.8,$272.0
JACKMAN ESA,2015-06,,,,,,,"$1,083.0","$2,918.8",,$461.7,$621.3
JACKMAN ESA,2015-07,,,,,,,"$1,493.7","$3,356.7",,$697.1,$796.6
JACKMAN ESA,2015-08,,,,,,,"$1,623.4","$3,570.9",,$734.8,$888.6
JACKMAN ESA,2015-09,,,,,,,"$1,311.6","$3,250.3",,$555.8,$755.8
JACKMAN ESA,2015-10,,,,,,,$731.4,"$2,697.0",,$395.9,$335.5
JACKMAN ESA,2015-11,,,,,,,$394.4,"$1,991.4",,$211.4,$182.9
JACKMAN ESA,2015-12,,,,,,,$456.5,"$2,496.9",,$136.8,$319.7
JACKMAN ESA,2016-01,,,,,,,$609.2,"$2,223.5",,$348.4,$260.9
JACKMAN ESA,2016-02,,,,,,,$727.9,"$2,108.4",,$353.2,$374.7
JACKMAN ESA,2016-03,,,,,,,$619.5,"$2,444.1",,$235.4,$384.1
JACKMAN ESA,2016-04,,,,,,,$194.4,"$1,471.1",,$111.7,$82.7
JACKMAN ESA,2016-05,,,,,,,$593.0,"$2,101.1",,$289.7,$303.3
JACKMAN ESA,2016-06,,,,,,,"$1,129.9","$3,117.7",,$494.0,$635.9
JACKMAN ESA,2016-07,$253.4,$499.2,$876.4,$276.1,$206.0,$222.0,"$1,572.5","$3,905.5","$3,652.1",$749.3,$823.2
JACKMAN ESA,2016-08,$192.1,$455.3,$747.0,$251.4,$87.3,$270.5,"$1,675.1","$3,678.8","$3,486.6",$807.6,$867.5
JACKMAN ESA,2016-09,$215.2,$679.8,$660.8,$259.5,$84.1,$280.8,"$1,434.8","$3,614.8","$3,399.7",$598.5,$836.3
JACKMAN ESA,2016-10,,,$625.9,$209.0,,,$753.1,"$2,681.3",,$407.3,$345.8
JACKMAN ESA,2016-11,,,$486.7,$182.5,,,$402.7,"$2,015.2",,$224.1,$178.6
JACKMAN ESA,2016-12,,,$469.8,$168.3,,,$629.0,"$2,645.7",,$237.6,$391.4
JACKMAN ESA,2017-01,,,,,,,$890.3,"$2,943.8",,$530.9,$359.3
JACKMAN ESA,2017-02,,,,,,,"$1,081.3","$2,814.6",,$584.3,$497.0
JACKMAN ESA,2017-03,,,,,,,$900.1,"$2,420.1",,$391.4,$508.8
JACKMAN ESA,2017-04,,,,,,,$210.3,"$1,433.6",,$141.2,$69.0
JACKMAN ESA,2017-05,,,,,,,$625.8,"$2,346.0",,$303.0,$322.8
JACKMAN ESA,2017-06,,,,,,,"$1,267.1","$3,433.6",,$550.1,$717.1
JACKMAN ESA,2017-07,$236.3,$577.7,$887.9,$266.6,$83.4,$268.5,"$1,704.8","$4,025.1","$3,788.8",$782.5,$922.3
JACKMAN ESA,2017-08,$246.1,$460.5,$810.2,$267.2,$120.5,$265.3,"$1,660.8","$3,830.6","$3,584.5",$775.6,$885.1
JACKMAN ESA,2017-09,$248.2,$575.4,$729.2,$281.0,$79.6,$221.9,"$1,437.5","$3,572.8","$3,324.6",$587.0,$850.5
JACKMAN ESA,2017-10,,,,,,,$898.6,"$2,681.8",,$457.5,$441.1
JACKMAN ESA,2017-11,,,,,,,$479.0,"$2,309.3",,$239.3,$239.6
JACKMAN ESA,2017-12,,,,,,,$513.3,"$2,834.0",,$202.4,$310.9
JACKMAN ESA,2018-01,,,,,,,$687.5,"$2,543.5",,$371.4,$316.1
JACKMAN ESA,2018-02,,,,,,,"$1,107.7","$2,726.6",,$589.3,$518.4
JACKMAN ESA,2018-03,,,,,,,$934.2,"$2,703.5",,$478.5,$455.7
JACKMAN ESA,2018-04,,,,,,,$180.0,"$1,361.4",,$95.7,$84.3
JACKMAN ESA,2018-05,,,,,,,$661.4,"$2,344.1",,$310.7,$350.7
JACKMAN ESA,2018-06,,,,,,,"$1,251.7","$3,468.4",,$596.4,$655.3
JACKMAN ESA,2018-07,$271.4,$400.4,,,$79.0,$181.8,"$1,744.9","$3,758.2","$3,486.8",$838.2,$906.7
JACKMAN ESA,2018-08,$243.2,$472.5,,,$90.4,$537.2,"$1,854.8","$4,275.2","$4,032.0",$870.7,$984.0
JACKMAN ESA,2018-09,$235.5,$489.0,,,$88.3,$250.3,"$1,428.4","$3,480.9","$3,245.4",$735.5,$692.9
JACKMAN ESA,2018-10,,,$618.8,$220.7,,,$925.7,"$2,705.3",,$484.3,$441.4
JACKMAN ESA,2018-11,,,$522.2,$247.3,,,$420.5,"$2,348.0",,$231.0,$189.5
JACKMAN ESA,2018-12,,,$493.3,$232.0,,,$637.9,"$2,974.8",,$276.1,$361.8
JACKMAN ESA,2019-01,,,,,,,$980.1,"$2,864.8",,$493.2,$486.9
JACKMAN ESA,2019-02,,,,,,,"$1,412.7","$3,144.4",,$729.1,$683.6
JACKMAN ESA,2019-03,,,,,,,"$1,211.7","$2,926.9",,$613.3,$598.4
JACKMAN ESA,2019-04,,,,,,,$246.7,"$1,475.2",,$132.7,$114.0
JACKMAN ESA,2019-05,,,,,,,$698.5,"$2,524.3",,$386.3,$312.2
JACKMAN ESA,2019-06,,,,,,,"$1,270.4","$3,439.4",,$625.8,$644.6
JACKMAN ESA,2019-07,,,$962.2,$331.4,,,"$1,803.2","$4,385.9",,$859.1,$944.1
JACKMAN ESA,2019-08,,,$987.7,$306.5,,,"$1,890.5","$4,286.8",,$922.1,$968.4
JACKMAN ESA,2019-09,,,$671.2,$302.8,,,"$1,410.4","$3,532.0",,$697.9,$712.5
JACKMAN ESA,2019-10,,,$652.5,$279.0,,,$938.2,"$3,092.3",,$484.3,$453.9
JACKMAN ESA,2019-11,,,$596.5,$267.2,,,$487.3,"$2,681.8",,$245.6,$241.7
JACKMAN ESA,2019-12,,,$437.5,$263.5,,,$497.1,"$2,706.0",,$212.1,$285.1
JACKMAN ESA,2020-01,,,$492.4,$210.7,,,$959.2,"$2,792.6",,$490.5,$468.7
JACKMAN ESA,2020-02,,,$596.1,$219.9,,,"$1,498.6","$3,400.7",,$792.9,$705.8
JACKMAN ESA,2020-03,,,$557.4,$277.4,,,$833.3,"$2,471.8",,$425.7,$407.6
JACKMAN ESA,2020-04,,,$509.6,$215.1,,,$58.7,"$1,440.9",,$18.4,$40.4
JONESPORT ESA,2007-01,$215.6,$861.2,,,$53.8,$554.8,$161.8,"$2,496.7","$2,281.1",,
JONESPORT ESA,2007-02,$239.9,$583.2,,,$18.3,$380.0,$149.6,"$2,016.8","$1,776.8",,
JONESPORT ESA,2007-03,$400.3,$690.6,,,$122.9,$832.7,$231.4,"$3,057.2","$2,656.8",,
JONESPORT ESA,2007-04,$160.5,$704.8,,,$33.1,$501.9,$185.5,"$2,281.8","$2,121.3",,
JONESPORT ESA,2007-05,$205.0,"$1,180.7",,,$129.7,$607.9,$285.0,"$3,331.7","$3,126.7",,
JONESPORT ESA,2007-06,$517.1,"$1,493.5",,,$415.0,"$1,184.7",$642.3,"$5,452.2","$4,935.0",,
JONESPORT ESA,2007-07,$264.8,"$1,222.2",,,$91.8,$670.0,$740.2,"$4,005.8","$3,741.0",$376.6,$363.6
JONESPORT ESA,2007-08,$316.8,"$1,253.7",,,$102.1,$785.8,$772.3,"$4,443.6","$4,126.8",$421.2,$351.1
JONESPORT ESA,2007-09,$822.5,"$1,228.9",,,$366.1,"$1,062.5",$703.3,"$5,314.2","$4,491.6",$414.0,$289.3
JONESPORT ESA,2007-10,$346.8,"$1,221.0",,,$108.6,$632.0,$357.8,"$3,585.6","$3,238.8",,
JONESPORT ESA,2007-11,$286.2,$877.1,,,$147.3,$504.7,$229.7,"$2,903.4","$2,617.2",,
JONESPORT ESA,2007-12,$907.2,$772.5,,,$561.8,"$1,210.3",$582.2,"$5,279.2","$4,372.0",,
JONESPORT ESA,2008-01,$217.4,$695.9,,,$26.4,$516.1,$147.5,"$2,277.2","$2,059.8",,
JONESPORT ESA,2008-02,$203.4,$510.9,,,$7.3,$494.1,$137.6,"$2,034.9","$1,831.5",,
JONESPORT ESA,2008-03,$357.3,$495.3,,,$102.0,$759.9,$238.2,"$2,735.8","$2,378.5",,
JONESPORT ESA,2008-04,$250.4,$741.1,,,$87.4,$590.0,$169.4,"$2,568.2","$2,317.8",,
JONESPORT ESA,2008-05,$356.9,$840.6,,,$183.1,$608.6,$283.9,"$3,225.8","$2,868.8",,
JONESPORT ESA,2008-06,$665.2,"$1,286.0",,,$505.0,"$1,049.1",$678.3,"$5,442.0","$4,776.8",,
JONESPORT ESA,2008-07,$300.8,$984.9,,,$209.9,$757.6,$693.2,"$4,135.6","$3,834.8",$376.6,$316.6
JONESPORT ESA,2008-08,$525.3,$822.5,,,$204.8,$516.4,$773.6,"$4,343.0","$3,817.7",$426.3,$347.3
JONESPORT ESA,2008-09,$737.0,$957.5,,,$328.9,$718.2,$626.0,"$4,803.1","$4,066.1",$321.3,$304.7
JONESPORT ESA,2008-10,$310.3,$923.4,,,$302.5,$532.9,$329.3,"$3,559.9","$3,249.6",,
JONESPORT ESA,2008-11,$208.5,$624.8,,,$167.6,$364.0,$195.7,"$2,631.5","$2,423.0",,
JONESPORT ESA,2008-12,$864.7,$762.9,,,$471.6,$827.7,$292.6,"$4,552.4","$3,687.8",,
JONESPORT ESA,2009-01,,,,,,,$112.6,"$1,965.1",,,
JONESPORT ESA,2009-02,,,,,,,$107.8,"$1,668.4",,,
JONESPORT ESA,2009-03,,,,,,,$172.5,"$2,558.3",,,
JONESPORT ESA,2009-04,,,,,,,$151.7,"$2,246.4",,,
JONESPORT ESA,2009-05,,,,,,,$255.0,"$2,939.8",,,
JONESPORT ESA,2009-06,,,,,,,$465.7,"$4,344.1",,,
JONESPORT ESA,2009-07,$248.9,$667.3,,,$174.9,$649.5,$531.7,"$3,539.7","$3,290.8",$288.1,$243.6
JONESPORT ESA,2009-08,$278.4,$640.4,,,$173.0,$739.0,$610.3,"$3,973.5","$3,695.1",$328.0,$282.3
JONESPORT ESA,2009-09,$465.0,$769.0,,,$506.7,$860.5,$633.6,"$4,691.0","$4,226.0",$373.7,$259.8
JONESPORT ESA,2009-10,$309.1,$662.7,$948.2,$149.3,$177.0,$637.3,$290.3,"$3,173.8","$2,864.7",,
JONESPORT ESA,2009-11,$397.4,$554.6,$896.7,$127.6,$147.5,$650.4,$193.2,"$2,967.4","$2,570.0",,
JONESPORT ESA,2009-12,$517.5,$645.1,"$1,005.6",$237.2,$405.1,$819.8,$465.8,"$4,096.0","$3,578.5",,
JONESPORT ESA,2010-01,,,,,,,$116.9,"$1,936.1",,,
JONESPORT ESA,2010-02,,,,,,,$105.3,"$1,919.6",,,
JONESPORT ESA,2010-03,,,,,,,$184.3,"$2,883.0",,,
JONESPORT ESA,2010-04,,,,,,,$93.8,"$2,308.1",,,
JONESPORT ESA,2010-05,,,,,,,$160.8,"$2,953.1",,,
JONESPORT ESA,2010-06,,,,,,,$506.1,"$4,598.8",,,
JONESPORT ESA,2010-07,$385.5,$632.9,,,$201.6,$565.1,$561.9,"$3,873.8","$3,488.3",$292.6,$269.3
JONESPORT ESA,2010-08,$386.8,$626.4,,,$83.4,$589.8,$599.2,"$3,897.6","$3,510.8",$297.4,$301.8
JONESPORT ESA,2010-09,$579.0,$715.8,,,$353.1,"$1,100.0",$720.5,"$4,907.6","$4,328.5",$460.5,$260.0
JONESPORT ESA,2010-10,$415.2,$623.4,,,$90.6,$754.4,$241.1,"$3,358.2","$2,942.9",,
JONESPORT ESA,2010-11,$244.5,$523.6,,,$68.6,$532.9,$127.8,"$2,643.0","$2,398.5",,
JONESPORT ESA,2010-12,$681.8,$526.3,,,$433.9,$983.6,$546.4,"$4,501.8","$3,820.0",,
JONESPORT ESA,2011-01,,,,,,,$89.3,"$1,913.8",,,
JONESPORT ESA,2011-02,,,,,,,$88.4,"$1,795.4",,,
JONESPORT ESA,2011-03,,,,,,,$225.6,"$2,858.1",,,
JONESPORT ESA,2011-04,,,,,,,$144.6,"$2,359.9",,,
JONESPORT ESA,2011-05,,,,,,,$275.5,"$2,971.2",,,
JONESPORT ESA,2011-06,,,,,,,$645.3,"$5,282.3",,,
JONESPORT ESA,2011-07,$484.1,$714.1,,,$76.1,$498.1,$663.9,"$4,128.3","$3,644.2",$415.9,$248.0
JONESPORT ESA,2011-08,$521.8,$787.0,,,$152.5,$753.9,$695.8,"$4,705.5","$4,183.6",$418.8,$277.0
JONESPORT ESA,2011-09,$938.9,$788.4,,,$392.2,"$1,200.5",$764.1,"$5,779.2","$4,840.3",$513.7,$250.4
JONESPORT ESA,2011-10,$220.1,$649.3,,,$154.9,$624.0,$192.1,"$3,192.4","$2,972.4",,
JONESPORT ESA,2011-11,$223.3,$553.3,,,$205.1,$480.4,$119.2,"$2,864.3","$2,640.9",,
JONESPORT ESA,2011-12,$918.9,$871.8,,,$405.0,"$1,096.0",$463.3,"$5,290.5","$4,371.5",,
JONESPORT ESA,2012-01,,,$834.4,$163.5,,,$94.4,"$2,388.7",,,
JONESPORT ESA,2012-02,,,$824.0,$160.8,,,$102.1,"$2,164.7",,,
JONESPORT ESA,2012-03,,,$992.8,$181.1,,,$174.6,"$2,976.9",,,
JONESPORT ESA,2012-04,$163.7,$541.8,$902.5,$218.8,$40.1,$600.2,$154.8,"$2,621.9","$2,458.2",,
JONESPORT ESA,2012-05,$154.5,$676.1,"$1,030.4",$299.0,$88.3,$513.2,$274.5,"$3,036.1","$2,881.6",,
JONESPORT ESA,2012-06,$555.0,$791.7,"$1,299.4",$300.5,$332.7,"$1,006.5",$515.0,"$4,800.9","$4,245.8",,
JONESPORT ESA,2012-07,$251.2,$706.6,"$1,349.1",$328.9,$178.6,$482.5,$569.8,"$3,866.8","$3,615.6",$334.3,$235.4
JONESPORT ESA,2012-08,$312.7,$729.3,"$1,641.4",$305.3,$240.7,$624.0,$717.7,"$4,571.1","$4,258.4",$392.0,$325.7
JONESPORT ESA,2012-09,$709.2,$711.6,"$1,436.2",$348.1,$316.1,"$1,270.0",$629.5,"$5,420.6","$4,711.5",$323.8,$305.7
JONESPORT ESA,2012-10,$351.0,$875.4,"$1,193.1",$259.4,$118.0,$514.7,$248.4,"$3,560.1","$3,209.0",,
JONESPORT ESA,2012-11,$289.2,$606.4,"$1,150.2",$265.2,$92.1,$532.6,$142.9,"$3,078.6","$2,789.4",,
JONESPORT ESA,2012-12,"$1,224.7",$509.3,"$1,189.3",$363.2,$381.4,"$1,116.4",$328.8,"$5,113.2","$3,888.5",,
JONESPORT ESA,2013-01,$222.0,$337.7,,,$2.9,$460.9,$99.4,"$2,213.1","$1,991.1",,
JONESPORT ESA,2013-02,$106.9,$307.5,,,$1.3,$600.7,$93.4,"$2,200.5","$2,093.7",,
JONESPORT ESA,2013-03,$368.8,$503.7,,,$91.8,$844.0,$158.7,"$3,223.7","$2,854.8",,
JONESPORT ESA,2013-04,$173.9,$619.1,,,$39.5,$630.4,$155.2,"$2,812.1","$2,638.2",,
JONESPORT ESA,2013-05,$200.4,$753.5,,,$76.6,$874.3,$283.1,"$3,676.8","$3,476.3",,
JONESPORT ESA,2013-06,$445.8,$886.6,,,$301.6,$937.4,$530.8,"$4,835.2","$4,389.4",,
JONESPORT ESA,2013-07,$281.2,$783.9,"$1,455.3",$314.1,$108.3,$725.1,$637.6,"$4,305.4","$4,024.2",$381.4,$256.2
JONESPORT ESA,2013-08,$341.0,$640.6,"$1,660.7",$320.5,$100.3,$758.1,$712.3,"$4,533.5","$4,192.6",$476.3,$236.0
JONESPORT ESA,2013-09,$556.1,$848.9,"$1,453.3",$296.4,$506.4,"$1,175.1",$785.1,"$5,621.3","$5,065.2",$354.9,$430.2
JONESPORT ESA,2013-10,$272.6,$842.8,"$1,272.7",$246.2,$101.3,$688.7,$258.5,"$3,682.9","$3,410.3",,
JONESPORT ESA,2013-11,$304.8,$711.8,"$1,186.4",$273.1,$86.6,$580.5,$135.9,"$3,279.1","$2,974.3",,
JONESPORT ESA,2013-12,$402.5,$642.2,"$1,274.1",$341.2,$341.9,$935.6,$165.8,"$4,103.4","$3,700.8",,
JONESPORT ESA,2014-01,,,,,,,$96.2,"$2,462.0",,,
JONESPORT ESA,2014-02,,,,,,,$91.5,"$2,194.1",,,
JONESPORT ESA,2014-03,,,,,,,$145.6,"$3,187.7",,,
JONESPORT ESA,2014-04,,,,,,,$145.9,"$2,813.8",,,
JONESPORT ESA,2014-05,,,,,,,$261.9,"$3,495.9",,,
JONESPORT ESA,2014-06,,,,,,,$501.6,"$4,811.2",,,
JONESPORT ESA,2014-07,$469.9,$832.8,"$1,505.1",$326.0,$134.9,$734.9,$568.9,"$4,572.5","$4,102.5",$337.1,$231.7
JONESPORT ESA,2014-08,$471.2,$922.1,"$1,720.6",$346.2,$114.8,$775.4,$695.1,"$5,045.4","$4,574.2",$390.7,$304.4
JONESPORT ESA,2014-09,$631.3,$987.0,"$1,569.7",$295.2,$318.2,"$1,150.9",$642.3,"$5,594.6","$4,963.3",$309.3,$333.0
JONESPORT ESA,2014-10,,,,,,,$248.9,"$3,998.3",,,
JONESPORT ESA,2014-11,,,,,,,$124.9,"$3,178.9",,,
JONESPORT ESA,2014-12,,,,,,,$402.1,"$4,866.9",,,
JONESPORT ESA,2015-01,,,,,,,$113.7,"$2,357.5",,,
JONESPORT ESA,2015-02,,,,,,,$106.2,"$2,289.7",,,
JONESPORT ESA,2015-03,,,,,,,$134.0,"$2,825.4",,,
JONESPORT ESA,2015-04,$304.1,$561.5,,,$28.8,$486.2,$168.9,"$2,859.6","$2,555.5",,
JONESPORT ESA,2015-05,$285.0,$927.2,,,$120.1,$446.5,$321.2,"$3,807.1","$3,522.1",,
JONESPORT ESA,2015-06,$484.3,$892.7,,,$385.0,$869.3,$515.5,"$5,028.7","$4,544.4",,
JONESPORT ESA,2015-07,$549.7,$945.2,"$1,607.1",$343.6,$181.3,$649.7,$701.7,"$4,978.3","$4,428.6",$424.6,$277.1
JONESPORT ESA,2015-08,$392.7,$791.1,"$1,823.3",$343.5,$186.6,$663.7,$686.6,"$4,887.6","$4,494.9",$404.0,$282.6
JONESPORT ESA,2015-09,$650.6,$842.2,"$1,644.1",$314.5,$377.9,$971.0,$656.6,"$5,456.9","$4,806.2",$333.2,$323.3
JONESPORT ESA,2015-10,$299.8,$911.2,,,$188.1,$512.6,$279.0,"$3,916.8","$3,617.0",,
JONESPORT ESA,2015-11,$419.3,$797.7,,,$108.1,$475.3,$163.6,"$3,572.2","$3,152.9",,
JONESPORT ESA,2015-12,$592.4,$720.2,,,$394.3,$936.3,$256.2,"$4,687.3","$4,094.9",,
JONESPORT ESA,2016-01,,,,,,,$106.8,"$2,769.2",,,
JONESPORT ESA,2016-02,,,,,,,$94.6,"$2,608.0",,,
JONESPORT ESA,2016-03,,,,,,,$166.2,"$3,554.7",,,
JONESPORT ESA,2016-04,$520.8,$675.9,,,$67.2,$495.8,$206.7,"$3,532.1","$3,011.2",$197.0,$9.7
